,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
77,Movie,Friday Night Plan,https://www.imdb.comhttps://www.imdb.com/title/tt28568397/,https://m.media-amazon.com/images/M/MV5BN2FlMzA3MjktNjA2Zi00YzUyLWIxYTUtNGQ0MTc0NDA3NTcwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"When their mother takes off on a business trip, two bickering brothers unite to secretly attend the hottest party of the year before she returns.","{'author': 'sushmithaariga', 'dateCreated': '2023-09-02', 'inLanguage': 'English', 'heading': 'Touch of innocent sibling tale', 'reviewBody': 'High school drama in bollywood has always been a bit exaggerated but not in this film. This new age drama is filled with a bit of realism and innocense. There&apos;s a touch of sibling love, family, friendship, and love with a hint of drama and comedy. Although they haven&apos;t delved much, it&apos;s just enough to keep it short and sweet. The charm of the characters and the hilarity of the situations they find themselves in make up for it. The film also has moments of heart and sincerity, reminding us that even in the midst of chaos, there can be genuine connections and personal growth. Although it&apos;s a one time watch, it leaves you with a smile as the credits roll.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.25,TV-14,"['Comedy', 'Drama']",2023-09-01,"coming of age drama,dramedy drama,coming of age,high school,school",PT1H48M,"[{'name': 'Babil Khan', 'url': 'https://www.imdb.com/name/nm12477601/'}, {'name': 'Amrith Jayan', 'url': 'https://www.imdb.com/name/nm14955720/'}, {'name': 'Medha Rana', 'url': 'https://www.imdb.com/name/nm12984352/'}]","[{'name': 'Vatsal Neelakantan', 'url': 'https://www.imdb.com/name/nm5390844/'}]","[{'name': 'Vatsal Neelakantan', 'url': 'https://www.imdb.com/name/nm5390844/'}, {'name': 'Sapan Verma', 'url': 'https://www.imdb.com/name/nm8595402/'}]",4.0,2.5
78,Movie,Fuga de reinas,https://www.imdb.comhttps://www.imdb.com/title/tt21736218/,https://m.media-amazon.com/images/M/MV5BODM3YjU1NjMtZGYwNi00NTFjLTk4YzctMDI0NDI3YWExN2Y3XkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_.jpg,"When four women finally take the road trip they planned in high school, they have no idea of the things they&apos;ll bump into sometimes literally.","{'author': 'estherechegollen', 'dateCreated': '2023-04-23', 'inLanguage': 'English', 'heading': 'A laughed so much', 'reviewBody': 'I laughed so much from the beginning to the end, all the actors were awesome I tell you I laugh so much it&apos;s a must see. I don&apos;t want to spoil the movie but you have to watch it. It is hilarious.. awesome job everybody! I had to put it in pause so I can finish laughing and continue watching.\n\nA very good storytelling that it makes you think it can happen. It can be from a real story. The actresses they&apos;re so funny. And the chicken. Oh my gosh you have to watch it. It&apos;s hilarious.\n\nIt hurt me to see what happened to the convertible car because that&apos;s a really nice looking car. The kids actors. They did a great job too. So kudos to everybody.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",2.3,TV-MA,"['Action', 'Comedy']",2023-04-14,"female protagonist,group,crew,road trip,fight",PT1H36M,"[{'name': 'Paola Núñez', 'url': 'https://www.imdb.com/name/nm1214769/'}, {'name': 'Martha Higareda', 'url': 'https://www.imdb.com/name/nm1172285/'}, {'name': 'Jennifer Sun Bell', 'url': 'https://www.imdb.com/name/nm3158889/'}]","[{'name': 'Jorge Macaya', 'url': 'https://www.imdb.com/name/nm1550471/'}]","[{'name': 'Martha Higareda', 'url': 'https://www.imdb.com/name/nm1172285/'}]",0.75,0.35
79,Movie,Furies,https://www.imdb.comhttps://www.imdb.com/title/tt25260664/,https://m.media-amazon.com/images/M/MV5BZmNiNmExODMtMDk3NC00NWU4LTgxMWEtNWNmZTlkZmY0NTZjXkEyXkFqcGdeQXVyMTUxNTY0ODAz._V1_.jpg,Prequel to Furie (2019). Tell the story about the early life of Thanh Soi. Hai Phuong vicious antagonist in the merciless street of a bygone days Saigon,"{'author': 'thewalkingpuns', 'dateCreated': '2023-04-05', 'inLanguage': 'English', 'heading': 'pretty entertaining', 'reviewBody': 'Furies was a good movie. I have yet to see the sequal but i can tell from this that it must be good. Furies is the first netflix original from vietnam. And i think it was a good star. It has good slick action and a fighting style that blends in well. The movie is also a little sad in some ways with the subject mater and films of rape are said upon. The movie is all about this young girl and after a childhood incident she is found by this woman that takes her in and decides to train her along with two other girls. All three have great characters and acting and it is entertaining to watch. The revenge element works well and overall furies was a pretty good movie.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.9,TV-MA,"['Action', 'Crime', 'Thriller']",2022-12-29,"prequel,character name as title,martial arts,criminal,female protagonist",PT1H49M,"[{'name': 'Dong Anh Quynh', 'url': 'https://www.imdb.com/name/nm10725381/'}, {'name': 'Toc Tien', 'url': 'https://www.imdb.com/name/nm10770491/'}, {'name': 'Thuan Nguyen', 'url': 'https://www.imdb.com/name/nm2853689/'}]","[{'name': 'Veronica Ngo', 'url': 'https://www.imdb.com/name/nm1787887/'}]","[{'name': 'Vo Nguyen Dan', 'url': 'https://www.imdb.com/name/nm14221763/'}, {'name': 'Nha Uyen Ly Nguyen', 'url': 'https://www.imdb.com/name/nm9800659/'}, {'name': 'Veronica Ngo', 'url': 'https://www.imdb.com/name/nm1787887/'}]",2.7,4.4
80,Movie,Gandeevadhari Arjuna,https://www.imdb.comhttps://www.imdb.com/title/tt26234970/,https://m.media-amazon.com/images/M/MV5BMmVkNTdjZmMtMWNmMC00ZjY1LThmYTQtODRiMGU2ZTFkYjgzXkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_.jpg,0,"{'author': 'mjmirando', 'dateCreated': '2023-09-30', 'inLanguage': 'English', 'heading': 'A Disappointing Tamil Movie Experience', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 3}}",2.85,0,"['Action', 'Thriller']",2023-08-25,0,PT2H17M,"[{'name': 'Varun Tej', 'url': 'https://www.imdb.com/name/nm7674551/'}, {'name': 'Narain', 'url': 'https://www.imdb.com/name/nm1230844/'}, {'name': 'Nassar', 'url': 'https://www.imdb.com/name/nm0621937/'}]","[{'name': 'Praveen Sattaru', 'url': 'https://www.imdb.com/name/nm4149056/'}]","[{'name': 'Abhijeeth Poondla', 'url': 'https://www.imdb.com/name/nm4147781/'}, {'name': 'Praveen Sattaru', 'url': 'https://www.imdb.com/name/nm4149056/'}]",0.0,0.0
81,Movie,Gil Bok-soon,https://www.imdb.comhttps://www.imdb.com/title/tt16900880/,https://m.media-amazon.com/images/M/MV5BYjhkNzNjNzYtMzkzOS00NmM3LWJhZmUtNWIyYTc3OTc0MjNkXkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_.jpg,A single mother who is a renowned hired killer finds it difficult to achieve a balance between her personal and work life.,"{'author': 'ysmoon-87467', 'dateCreated': '2023-04-03', 'inLanguage': 'English', 'heading': 'About ratings and reviews of this movie', 'reviewBody': 'I enjoyed the movie. Very well directed and acted. I found the ratings and reviews of this movie are quite unique. The current rating is in the range 6~7 but there are few who scored 6~7 but one third scored very low and the two third scored very high (including me) and the average is that.\n\nI think some people may criticize the movie for its stereotype, typical or cliche. But I don&apos;t get the bad reviews criticizing its improbable story or violence. Hey, this is not a suspense nor a drama. It&apos;s a dark black comedy, homage to Tarantino movies. An Asian variation of Kill Bill. Fair ratings should be based on the level of completion of the movie itself, not by the personal preference of special genre.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 9}}",3.3,TV-MA,"['Action', 'Thriller']",2023-03-31,"female assassin,gay,lgbt,lesbian,daughter",PT2H17M,"[{'name': 'Lee Jae-wook', 'url': 'https://www.imdb.com/name/nm10652418/'}, {'name': 'Jeon Do-yeon', 'url': 'https://www.imdb.com/name/nm0161133/'}, {'name': 'Esom', 'url': 'https://www.imdb.com/name/nm4619220/'}]","[{'name': 'Sung-hyun Byun', 'url': 'https://www.imdb.com/name/nm2604863/'}]","[{'name': 'Sung-hyun Byun', 'url': 'https://www.imdb.com/name/nm2604863/'}]",4.05,3.95
82,Movie,Gita Cinta dari SMA,https://www.imdb.comhttps://www.imdb.com/title/tt22507760/,https://m.media-amazon.com/images/M/MV5BOTI1OGJkOWItMmI0ZC00NmEwLTgzYmMtM2FiZmYxYWIxNjQ3XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"Love slowly grows when the new girl in school meets an unassuming boy from a run-down part of town, but her disapproving father stops them at every turn.","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",4.4,13+,"['Drama', 'Romance']",2023-02-09,"remake,love,high school,friend,dance",PT1H43M,"[{'name': 'Prilly Latuconsina', 'url': 'https://www.imdb.com/name/nm5844615/'}, {'name': 'Yesaya Abraham', 'url': 'https://www.imdb.com/name/nm12781811/'}, {'name': 'Arla Ailani', 'url': 'https://www.imdb.com/name/nm13372526/'}]","[{'name': 'Monty Tiwa', 'url': 'https://www.imdb.com/name/nm1295189/'}]","[{'name': 'Alim Sudio', 'url': 'https://www.imdb.com/name/nm3015321/'}, {'name': 'Eddy Iskandar', 'url': 'https://www.imdb.com/name/nm1257441/'}]",4.1,2.4
83,Movie,Grenzeloos verraad,https://www.imdb.comhttps://www.imdb.com/title/tt9407558/,https://m.media-amazon.com/images/M/MV5BYjA5NmFkOGItMWRmOC00ZDNlLTk1YTUtMzdmNTc0Y2ViODUzXkEyXkFqcGdeQXVyMTA2NTI2Mg@@._V1_.jpg,0,"{'author': 'activesilver', 'dateCreated': '2023-09-21', 'inLanguage': 'English', 'heading': 'Not too bad', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.7,0,['War'],2023-03-30,0,PT1H27M,"[{'name': 'Peter Nillesen', 'url': 'https://www.imdb.com/name/nm7359323/'}, {'name': 'Dirk Gunther Mohr', 'url': 'https://www.imdb.com/name/nm5980942/'}, {'name': 'Andreas Lessig', 'url': 'https://www.imdb.com/name/nm7430811/'}]","[{'name': 'Dennis Bots', 'url': 'https://www.imdb.com/name/nm0007071/'}, {'name': 'Thomas Nauw', 'url': 'https://www.imdb.com/name/nm5391611/'}]","[{'name': 'Rob Camies', 'url': 'https://www.imdb.com/name/nm8023764/'}, {'name': 'Thomas Nauw', 'url': 'https://www.imdb.com/name/nm5391611/'}, {'name': 'Peter Nillesen', 'url': 'https://www.imdb.com/name/nm7359323/'}]",1.55,1.1
84,Movie,Guan yu wo han gui bian cheng jia ren de na jian shi,https://www.imdb.comhttps://www.imdb.com/title/tt22742964/,https://m.media-amazon.com/images/M/MV5BNTgxMmI1NTAtMzY2Yy00ZjlmLThkMzItZTQ5YzFmNDU5MWNlXkEyXkFqcGdeQXVyNTg5NjQxMjc@._V1_.jpg,"One day a police officer finds a red wedding envelope, only to find out that the owner is in fact a ghost asking for the officer&apos;s hand in marriage before reincarnation. What will happen when a human and a ghost form a special bond?","{'author': 'justinovoo', 'dateCreated': '2023-06-02', 'inLanguage': 'English', 'heading': 'Call me GAY or husband', 'reviewBody': 'There must be a reason why this movie is so popular in Taiwan. I had high expectations before I entered the theatre and I was not disappointed. I know the reason now.\n\nFirst, the cast is perfect. Love the cast. They have a great chemistry together. Greg Han Hsu is amazingly great and sexy in this film. Po-Hung Lin and Gingle Wang also did a great job.\n\nSecond, the film is entertaining. There are so many laughable scenes. While some are outdated, but still work. The story is perfect for me. The film delves into many issues. It is about gay, posthumous marriage and also FAMILY. I mean the ending wasn&apos;t hard to guess, but is touching nonetheless. I cried so hard.\n\nI wish same-sex marriage can be legal everywhere, and everyone can give their love and support to this.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",3.55,TV-MA,"['Action', 'Comedy', 'Crime']",2023-02-10,"same sex relationship,spirit possession,spirit,male protagonist,male male relationship",PT2H10M,"[{'name': 'Greg Han Hsu', 'url': 'https://www.imdb.com/name/nm8826678/'}, {'name': 'Po-Hung Lin', 'url': 'https://www.imdb.com/name/nm5409151/'}, {'name': 'Gingle Wang', 'url': 'https://www.imdb.com/name/nm9095390/'}]","[{'name': 'Wei-Hao Cheng', 'url': 'https://www.imdb.com/name/nm7415410/'}]","[{'name': 'Wei-Hao Cheng', 'url': 'https://www.imdb.com/name/nm7415410/'}, {'name': 'Lai Chih-liang', 'url': 'https://www.imdb.com/name/nm15105296/'}, {'name': 'Sharon Wu', 'url': 'https://www.imdb.com/name/nm4954758/'}]",4.8,2.8
85,Movie,Hammerharte Jungs,https://www.imdb.comhttps://www.imdb.com/title/tt20256412/,https://m.media-amazon.com/images/M/MV5BNTY1NjAyZWMtNGY5YS00YmJhLThkYmItMzM1OTI3NmQ4ZGUwXkEyXkFqcGdeQXVyMTUzOTcyODA5._V1_.jpg,0,"{'author': 'avalossolava-39234', 'dateCreated': '2023-08-21', 'inLanguage': 'English', 'heading': 'horrible acting, dialogue, message and delivery', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 2}}",2.4,TV-MA,['Comedy'],2023-05-24,"male frontal nudity,female full frontal nudity,gay kiss,male nudity,male rear nudity",PT1H42M,"[{'name': 'Tobias Schäfer', 'url': 'https://www.imdb.com/name/nm10753477/'}, {'name': 'Cosima Henman', 'url': 'https://www.imdb.com/name/nm3523110/'}, {'name': 'Monika Oschek', 'url': 'https://www.imdb.com/name/nm7124576/'}]","[{'name': 'Granz Henman', 'url': 'https://www.imdb.com/name/nm0377153/'}]",[],4.3,4.0
86,Movie,Happiness for Beginners,https://www.imdb.comhttps://www.imdb.com/title/tt15509244/,https://m.media-amazon.com/images/M/MV5BM2E5MTExODktMjEzYy00OTQ1LThiZGYtM2RiYTFjOWE0ODNlXkEyXkFqcGdeQXVyMjkwMjY1MjI@._V1_.jpg,"Helen signs up for a wilderness survival course, a year after getting divorced. She discovers through this experience that sometimes, you have to get really lost in order to find yourself.","{'author': 'con8', 'dateCreated': '2023-07-28', 'inLanguage': 'English', 'heading': 'Cute!!!', 'reviewBody': 'I thought this was a really cute movie! I had no idea that it was a book so I really comment on that.\n\nIt didn&apos;t have to have complex characters or or political opinions or obvious social issues being pushed. Anything that was included in this movie seamlessly moulded with the characters which made it extremely easy to watch.\n\nJust a lovely simple story to relax to...\n\nOverall I think I&apos;d there were more of these being made tv would be less stressful to watch lol I&apos;m all for movies with a message but not ALLLLL the time it&apos;s exhausting and I feel like just scrolling the menu increases my anxiety levels.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.0,TV-14,"['Comedy', 'Drama', 'Romance']",2023-07-27,"exploration,trip,brother,friend,life",PT1H43M,"[{'name': 'Ellie Kemper', 'url': 'https://www.imdb.com/name/nm2608689/'}, {'name': 'Luke Grimes', 'url': 'https://www.imdb.com/name/nm2093766/'}, {'name': 'Nico Santos', 'url': 'https://www.imdb.com/name/nm4456672/'}]","[{'name': 'Vicky Wight', 'url': 'https://www.imdb.com/name/nm0907328/'}]","[{'name': 'Vicky Wight', 'url': 'https://www.imdb.com/name/nm0907328/'}, {'name': 'Katherine Center', 'url': 'https://www.imdb.com/name/nm6959883/'}]",2.65,1.65
87,Movie,Happy Ending,https://www.imdb.comhttps://www.imdb.com/title/tt21087084/,https://m.media-amazon.com/images/M/MV5BYTAyODFhYzAtM2VhNC00YThkLWE2NDUtMTJlNDFkYjk5ZjNlXkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_.jpg,"A close couple Luna and Mink are celebrating their one year anniversary. But Luna has been faking her orgasms from the beginning of their relationship, her best friends suggest an idea of a threesome but this turns Luna&apos;s life ups...","{'author': 'kosmasp', 'dateCreated': '2023-09-03', 'inLanguage': 'English', 'heading': 'All is well ... that ends well? (aka Let&apos;s talk about sex)', 'reviewBody': 'Is that what happy ending means? Wait it means what? Oh I see - well then, no pun intended of course. Our two main characters have gotten to know each other well, but while the man thinks everything is peachy, the woman can&apos;t come ... to the same conclusion (so many puns and innuendos, I know ... and I love it).\n\nThat being said, they decide (her suggesting of course) to try out something new. The problem of course is not directly addressing the issue at hand. Can&apos;t touch it - I reckon that avoiding talking about things is easier sometimes ... but only short term wise. Because talking to each other is one of the most important things you can do in a relationship ... let&apos;s see if they found out before it is too late ... well I know already, but I mean you ... and you and everyone thinking about watching this.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.7,TV-MA,"['Comedy', 'Romance']",2023-09-01,"fake orgasm,threesome,one male two females threesome,couple,friend",PT1H32M,"[{'name': 'Denise Aznam', 'url': 'https://www.imdb.com/name/nm6340480/'}, {'name': 'Claire Bender', 'url': 'https://www.imdb.com/name/nm3182023/'}, {'name': 'Kanea Blokland', 'url': 'https://www.imdb.com/name/nm9934920/'}]","[{'name': 'Joosje Duk', 'url': 'https://www.imdb.com/name/nm3953794/'}]","[{'name': 'Joosje Duk', 'url': 'https://www.imdb.com/name/nm3953794/'}]",3.1,2.5
